images_path,images_label,images_predicted_label
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1218.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-365.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-234.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-268.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-686.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-680.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1226.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1237.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-829.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-847.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1144.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-199.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-652.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-725.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-252.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-555.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-352.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-196.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1290.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-336.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-302.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-867.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-402.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-831.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1120.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-208.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-758.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-646.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-786.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-997.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-215.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-265.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-429.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1160.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-893.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-912.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1097.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1002.png,pneumonia,normal
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-961.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-392.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-807.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1222.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-587.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-243.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-948.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-619.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-962.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1178.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-318.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-913.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-17.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-945.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1065.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-350.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-225.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1223.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1040.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-628.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-726.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1181.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1205.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-762.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-407.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1214.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-480.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1084.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1307.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-359.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-371.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-785.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-262.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-126.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1076.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-395.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1154.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-466.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-880.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-691.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1195.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-41.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-510.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-677.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-942.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1295.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-391.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-347.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-321.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-511.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-67.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-653.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1262.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1279.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-293.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-161.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1276.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-311.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-355.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-990.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-478.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-411.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-761.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-548.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-175.png,pneumonia,covid
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1175.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-658.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-299.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1270.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-43.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-159.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-950.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-738.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-645.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1283.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-255.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1275.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-451.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1112.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-4.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-570.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-836.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-842.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-40.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-611.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-185.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1333.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-798.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-405.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-861.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-678.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-450.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-7.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-284.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-530.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-267.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-860.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-57.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-801.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-885.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1232.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1173.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-319.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-142.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-651.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-259.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-346.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-19.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1288.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-512.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-46.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1316.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-188.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-337.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1099.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-610.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-722.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-322.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1162.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1239.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-853.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1023.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1303.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-282.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-565.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-413.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-156.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-257.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-379.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1321.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-927.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-50.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1062.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-958.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-907.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1300.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-155.png,pneumonia,normal
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1176.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-396.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-102.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-878.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1208.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-591.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-520.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-544.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-128.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1320.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-824.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-540.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-897.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1202.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-746.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-58.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-858.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-592.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-14.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-799.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-434.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-513.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-943.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1244.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-1227.png,pneumonia,pneumonia
../COVID-19_Radiography_Dataset/Viral Pneumonia/images\Viral Pneumonia-631.png,pneumonia,pneumonia
